baseMean,log2FoldChange,lfcSE,pvalue,padj,gene
22.857650062539847,-1.8899387263130893,0.22508080461519742,9.706570957508117e-18,3.7162717903881233e-16,MARC2
4.975857938295985,-3.0439250654611953,0.3626176916963446,9.923537543682514e-18,3.787930502034488e-16,FAM13C
20.37795777563247,-2.468618440087096,0.2948637430902918,1.1191461767448191e-17,4.233769956131963e-16,FAM49A
32.279036696596954,-3.068381333341489,0.36778356269046925,1.3412249930696095e-17,5.0588459605067675e-16,DLC1
22.505790547876835,-2.9661001073002398,0.35673085112147424,1.6765436369454247e-17,6.286296805077668e-16,CHRDL1
23.9940141922652,-2.488059184441269,0.2989761737405217,1.6938342804065157e-17,6.332449275955065e-16,MAST3
21.97089856164062,-1.8422419891637076,0.22156103836045435,2.0326348422863638e-17,7.554626163830985e-16,SNX25
7.588087993276242,-2.7680365937490468,0.3352381401640097,2.1778188240024304e-17,8.047167172062468e-16,CFP
25.294489606162234,-1.6462014331421324,0.19859560360142495,2.5538362222394717e-17,9.3013788598527e-16,RASGEF1B
200.41530987091315,-2.1185334564055736,0.2560693750772135,2.628190415676656e-17,9.544836678190278e-16,VAMP2
21.577584031657736,-5.113712299271486,0.6180405566595705,2.7276683900116803e-17,9.877889716649136e-16,ANKRD1
6.629731957296333,-2.8921330842453097,0.35047249612803644,2.814086870919438e-17,1.0161891538709367e-15,CASS4
101.17522547441507,-2.212610366612201,0.26797553583631123,2.9283488621210783e-17,1.0514757736277126e-15,TNS1
47.50469807267408,-1.524528073953571,0.18384872601950603,3.060690441158664e-17,1.0958996111990922e-15,NDST1
16.927784991742538,-1.9213079342353363,0.23328410692541493,3.102790781719333e-17,1.1078531917537765e-15,GPR146
21.951141849504882,-2.619917303108269,0.3176720890794717,3.186246038797726e-17,1.13446424087277e-15,MEF2C
6.069214108133977,-2.3648474894671634,0.2885131312284049,3.580525057064068e-17,1.267745236778311e-15,PTH1R
197.90907456774443,-1.2415024202817928,0.1498330821558465,4.17153581791447e-17,1.4607270463226126e-15,ATP6V0D1
13.847455484267945,-1.5864058507883476,0.1923828379356431,4.2700588309847984e-17,1.4911186208969168e-15,TM6SF1
12.464130586379412,-2.4511315284612367,0.2990435277829567,4.462554890244632e-17,1.5540694578054662e-15,BCL6B
50.61774995971485,-3.1011331495429486,0.3495831470529488,4.5004741474608305e-17,1.5587337026805073e-15,C7orf41
10.026759633330814,-1.1460805248299597,0.13826693672120263,4.488600577407013e-17,1.5587337026805073e-15,SLC12A6
41.4939718865472,-1.8022978651569934,0.21977826514895796,5.619795092036381e-17,1.9099790217880867e-15,PRKCZ
16.586486520207675,-1.646073614081502,0.20024291833303365,6.030514748160133e-17,2.0332592298107018e-15,AKAP11
66.12239061897878,-1.2777672166075333,0.15519239328233075,6.025976357703803e-17,2.0332592298107018e-15,FAM82A2
89.23895230457398,-2.327216798228772,0.2861523888870601,7.977334411313086e-17,2.654447583827242e-15,ESAM
22.722714208114333,-1.4340336155806088,0.17494333524842445,8.105590331795651e-17,2.6900824727794915e-15,TBC1D9
